Hour,P_el,P_fc,m_dot_el,m_dot_fc,eta_el,i_model,V,eta_F,P_comp,m_H2,P_tank_bar
6487,16.915,149.575,0.408602798303683,0.00613528831415877,0.810777295088438,0.0664473585445728,1.51824938135405,0.981987920957266,0.117870443015756,17.3854313644258,35.0123557991103
6488,66.758,152.29,1.55493257254031,0.408602798303683,0.781811135872163,0.249506787462943,1.5956896218912,0.995203116169882,0.468457340885631,17.7878988744153,35.8228813110726
6489,120.075,154.002,2.70281470638051,1.55493257254031,0.7559660962822,0.432814115431738,1.65361199711555,0.997234713398633,0.909848802486713,18.9342286486519,38.1314640017967
6490,156.219,155.398,3.4444588350577,2.7028147063805,0.740943645976902,0.551248577928989,1.68814370829482,0.997828828731346,1.27629471354164,20.0821107824921,40.4431729748448
6491,153.84,154.327,3.39483488643825,3.4444588350577,0.741916572145003,0.543324041814588,1.68587642471292,0.997797161579141,1.32979735302043,20.8237549111693,41.936763071361
6492,118.145,153.371,2.65934967771019,3.39483488643825,0.756881370328975,0.425873108135991,1.65153768979028,0.997189643930503,1.03797605573859,20.7741309625498,41.8368258705633
6493,64.443,151.864,1.50113229720511,2.65934967771019,0.783123873400355,0.240915326349521,1.59274097093577,0.995032050918382,0.55433415125986,20.0386457538218,40.3556391646837
6494,16.593,151.353,0.400441838977234,1.50113229720511,0.810914895320837,0.0651441205171731,1.51743473073929,0.981627581049771,0.134150162458658,18.8804283733167,38.0231161361245
6495,0.579,151.941,0.00778769078360738,0.400441838977233,0.450119008128183,0.00244048518795818,1.41914328202535,0.509583143470312,0.00234420646435637,17.7797379150888,35.8064460322687
6496,0,155.244,0,0.00778769078360853,0,0,0,0,0,17.3870837668952,35.0156835568157
6497,0,153.974,0,0,0,0,0,0,0,17.3792960761116,35
6498,0,150.21,0,0,0,0,0,0,0,17.3792960761116,35
6499,0,141.997,0,0,0,0,0,0,0,17.3792960761116,35
6500,0,134.191,0,0,0,0,0,0,0,17.3792960761116,35
6501,0,128.787,0,0,0,0,0,0,0,17.3792960761116,35
6502,0,120.085,0,0,0,0,0,0,0,17.3792960761116,35
6503,0,113.713,0,0,0,0,0,0,0,17.3792960761116,35
6504,0,110.058,0,0,0,0,0,0,0,17.3792960761116,35
6505,0,108.414,0,0,0,0,0,0,0,17.3792960761116,35
6506,0,109.97,0,0,0,0,0,0,0,17.3792960761116,35
6507,0,112.45,0,0,0,0,0,0,0,17.3792960761116,35
6508,0,119.19,0,0,0,0,0,0,0,17.3792960761116,35
6509,0,133.789,0,0,0,0,0,0,0,17.3792960761116,35
6510,0.45,145.516,0.00445070772391208,0,0.330591659991783,0.00190759646174072,1.41277092886835,0.372584769216044,0.0012830286109549,17.3792960761116,35
6511,17.667,150.026,0.426599331761489,0.00445070772391176,0.810452989584557,0.0693212567991046,1.52001190742773,0.982734659907361,0.123038893879638,17.3837467838355,35.0089632381919
6512,74.782,150.704,1.73238926618864,0.426599331761491,0.777555029701712,0.277845160701691,1.60521270351204,0.995692366671915,0.522903168978286,17.8058954078731,35.8591243595979
6513,143.074,151.693,3.17884721601723,1.73238926618864,0.746202262505808,0.508832588753438,1.67594302730828,0.997647841154951,1.08705754010685,19.1116853423002,38.4888423588079
6514,206.035,152.884,4.42903518939898,3.17884721601723,0.722445467758438,0.708477317165279,1.73220459166934,0.998310665641245,1.70159429576908,20.5581432921288,41.4018503438429
6515,233.403,152.758,4.95002360129556,4.42903518939898,0.713202225501012,0.791674878022832,1.75496634300032,0.998488198744825,2.0740995394295,21.8083312655106,43.9195920795687
6516,199.032,152.525,4.288922992628,4.95002360129556,0.724991403034075,0.686102552676175,1.72602639385543,0.99825557408347,1.85751938402418,22.3293196774072,44.9688057149497
6517,116.091,151.206,2.61487072840727,4.288922992628,0.757822409548206,0.418770186061317,1.64940801544891,0.997141976401084,1.08563689682525,21.6682190687396,43.6374214516268
6518,34.564,150.27,0.822959183135172,2.61487072840727,0.800592526777409,0.132616662422635,1.5516356381563,0.99097507769822,0.302838851887678,19.9941668045189,40.2660634293498
6519,1.156,152.897,0.0225777903719409,0.822959183135172,0.654986777952042,0.00480234234733376,1.4368679658154,0.750776811038846,0.00709474201952671,18.2022552592468,36.6573497156379
6520,0,156.778,0,0.0225777903719404,0,0,0,0,0,17.4018738664835,35.0454691984967
6521,0,154.496,0,0,0,0,0,0,0,17.3792960761116,35
6522,0,152.076,0,0,0,0,0,0,0,17.3792960761116,35
6523,0,145.653,0,0,0,0,0,0,0,17.3792960761116,35
6524,0,138.84,0,0,0,0,0,0,0,17.3792960761116,35
6525,0,133.321,0,0,0,0,0,0,0,17.3792960761116,35
6526,0,125.239,0,0,0,0,0,0,0,17.3792960761116,35
6527,0,117.319,0,0,0,0,0,0,0,17.3792960761116,35
6528,0,113.944,0,0,0,0,0,0,0,17.3792960761116,35
6529,0,113.222,0,0,0,0,0,0,0,17.3792960761116,35
6530,0,113.998,0,0,0,0,0,0,0,17.3792960761116,35
6531,0,115.596,0,0,0,0,0,0,0,17.3792960761116,35
6532,0,124.296,0,0,0,0,0,0,0,17.3792960761116,35
6533,0,141.749,0,0,0,0,0,0,0,17.3792960761116,35
6534,0.449,153.78,0.00442475888083736,0,0.329392806013815,0.0019034526450999,1.41271481244837,0.371218886182011,0.00127554820330935,17.3792960761116,35
6535,42.825,157.807,1.01511365759668,0.00442475888083749,0.795484814309376,0.163302150272287,1.56427084143343,0.992670916627306,0.292776129616011,17.3837208349924,35.0089109800622
6536,193.13,158.57,4.1829944063147,1.01511365759668,0.726934094300545,0.669186629394363,1.72133764311541,0.998211477902108,1.33929344823484,18.3944097337083,37.044327794422
6537,367.127,160.079,7.36466595508825,4.1829944063147,0.674184408462268,1.17727338576617,1.85745413182958,0.998983366914808,3.03623610505111,21.5622904824263,43.4240928734883
6538,483.724,160.423,9.29447007475311,7.36466595508825,0.646571943368261,1.48544721847101,1.93718737056938,0.999194279635518,4.60533305363595,24.7439620311998,49.8316311143575
6539,497.271,158.948,9.50457777991649,8.6707579848894,0.643724534840391,1.51899968948151,1.94579085394278,0.999212076814384,5.15432546131291,26.6737661508647,53.7180453794963
6540,390.433,159.517,7.74405956379634,8.70179745247252,0.668534469991445,1.23785942209383,1.87324520332842,0.999033125205557,4.35043156544362,27.5075859458918,55.3972671787073
6541,221.124,158.32,4.70551844813367,8.63650001363773,0.717497612280333,0.752629417709965,1.74432299766254,0.998409768411754,2.53800446219437,26.5498480572156,53.4684879026731
6542,54.446,157.935,1.27516694170097,5.23957041559997,0.788757588781868,0.204830519112031,1.57997387061952,0.994156851823282,0.562126460943312,22.6188664917116,45.5519213058386
6543,1.091,159.919,0.0209123145029426,1.27516694170097,0.642914109029766,0.00453637956043922,1.43535998863233,0.736165138225375,0.00686227056839228,18.6544630178126,37.568046643781
6544,0,164.431,0,0.0209123145029437,0,0,0,0,0,17.4002083906145,35.0421151123957
6545,0,163.634,0,0,0,0,0,0,0,17.3792960761116,35
6546,0,160.848,0,0,0,0,0,0,0,17.3792960761116,35
6547,0,150.005,0,0,0,0,0,0,0,17.3792960761116,35
6548,0,141.234,0,0,0,0,0,0,0,17.3792960761116,35
6549,0,135.36,0,0,0,0,0,0,0,17.3792960761116,35
6550,0,125.974,0,0,0,0,0,0,0,17.3792960761116,35
6551,0,119.126,0,0,0,0,0,0,0,17.3792960761116,35
6552,0,115.098,0,0,0,0,0,0,0,17.3792960761116,35
6553,0,113.671,0,0,0,0,0,0,0,17.3792960761116,35
6554,0,114.485,0,0,0,0,0,0,0,17.3792960761116,35
6555,0,117.531,0,0,0,0,0,0,0,17.3792960761116,35
6556,0,123.065,0,0,0,0,0,0,0,17.3792960761116,35
6557,0,139.83,0,0,0,0,0,0,0,17.3792960761116,35
6558,0.449,153.782,0.00442475888083736,0,0.329392806013815,0.0019034526450999,1.41271481244837,0.371218886182011,0.00127554820330935,17.3792960761116,35
6559,47.791,157.779,1.12862922269508,0.00442475888083749,0.792517189118168,0.181429651613774,1.5712866099529,0.993403200283747,0.325515958847912,17.3837208349924,35.0089109800622
6560,198.734,157.204,4.29226519783912,1.12862922269508,0.724930361652585,0.686636275336988,1.72617407530371,0.998256930026456,1.38925268130715,18.5079252988067,37.2729357173807
6561,360.198,158.196,7.24450978910218,4.29226519783912,0.675998203663021,1.15808543512511,1.85243909427982,0.998966522643335,3.00842469878951,21.6715612739507,43.644152287092
6562,455.267,159.683,8.83332884596558,7.24450978910218,0.652925208805199,1.41180676012316,1.91825695154899,0.999152252908761,4.3503460469562,24.6238058652138,49.5896497480758
6563,442.501,159.108,8.61833916490455,8.67948613043122,0.655937405010477,1.37747467774784,1.90940755133053,0.999131123719644,4.57926818219001,26.2126249220772,52.7893574201636
6564,318.821,158.745,6.50467131640846,8.6596841502332,0.687439261668619,1.03993932102514,1.82139483328142,0.998849110664355,3.44667231080984,26.1514779565505,52.6662141245973
6565,152.739,157.704,3.36671457918095,6.61716904661416,0.742469805541707,0.538833460218243,1.68458923980514,0.997778803354563,1.60477731975159,23.9964651227258,48.3262541599621
6566,37.271,157.259,0.885134749460187,3.36671457918095,0.798931969416878,0.142545588565823,1.55584699520219,0.991603703163827,0.344775579364312,20.7460106552926,41.7801946497305
6567,0.898,159.692,0.0159847042787148,0.885134749460189,0.596643080640494,0.00374948076931241,1.43034217045367,0.680794449172439,0.00505376313484387,18.2644308255718,36.7825645006238
6568,0,162.943,0,0.0159847042787149,0,0,0,0,0,17.3952807803903,35.0321914447688
6569,0,160.998,0,0,0,0,0,0,0,17.3792960761116,35
6570,0,158.448,0,0,0,0,0,0,0,17.3792960761116,35
6571,0,149.671,0,0,0,0,0,0,0,17.3792960761116,35
6572,0,141.326,0,0,0,0,0,0,0,17.3792960761116,35
6573,0,134.106,0,0,0,0,0,0,0,17.3792960761116,35
6574,0,124.615,0,0,0,0,0,0,0,17.3792960761116,35
6575,0,118.741,0,0,0,0,0,0,0,17.3792960761116,35
6576,0,115.261,0,0,0,0,0,0,0,17.3792960761116,35
6577,0,113.461,0,0,0,0,0,0,0,17.3792960761116,35
6578,0,113.993,0,0,0,0,0,0,0,17.3792960761116,35
6579,0,117.136,0,0,0,0,0,0,0,17.3792960761116,35
6580,0,122.52,0,0,0,0,0,0,0,17.3792960761116,35
6581,0,139.223,0,0,0,0,0,0,0,17.3792960761116,35
6582,0.32,151.749,0.00106781881587696,0,0.111327095221813,0.00136737694941794,1.40420176009965,0.124707290995955,0.000307825671123129,17.3792960761116,35
6583,14.084,156.909,0.340595066824612,0.00106781881587636,0.811682632173828,0.0555870836338186,1.51112115793376,0.978468827719583,0.0981967718816635,17.3803638949275,35.0021504702142
6584,73.876,156.984,1.71253747268314,0.340595066824612,0.778025686649379,0.274674992689136,1.60416154750388,0.995642650018598,0.512260288085155,17.7198911429362,35.6859211838417
6585,142.183,157.943,3.16062787977077,1.71253747268313,0.746567687597443,0.505923110727563,1.67509998504049,0.997634314288263,1.07894609730501,19.0918335487947,38.4488630196189
6586,181.682,158.657,3.95258657544384,3.16062787977077,0.731214961010133,0.632392395409096,1.7110817512431,0.998107417035729,1.51649794633297,20.5399239558824,41.3651585948887
6587,166.126,157.339,3.64134585571082,3.95258657544384,0.737124682495306,0.582689814449432,1.69708902838366,0.997945982502858,1.47806423966903,21.3318826515554,42.9600767220191
6588,124.386,154.01,2.78939984370358,3.64134585571082,0.754155236374813,0.446641049135642,1.65772490509257,0.997320320027454,1.10806953366013,21.0206419318224,42.3332719801614
6589,69.203,150.909,1.60663795638721,2.78939984370358,0.780559503197181,0.25776371164981,1.59849508913187,0.995356774362748,0.599334466434023,20.1686959198152,40.617545964006
6590,21.574,149.902,0.519050221493973,1.60663795638721,0.808466651394356,0.08408490287878,1.52844677290026,0.985766112187688,0.175536807291886,18.9859340324988,38.2355929853135
6591,0.768,152.302,0.0126543338407941,0.519050221493973,0.55194984140871,0.00321764802436049,1.42633722030154,0.628034183594836,0.00385638536064846,17.8983462976056,36.04531033206
6592,0,154.72,0,0.0126543338407927,0,0,0,0,0,17.3919504099524,35.0254844432414
6593,0,151.804,0,0,0,0,0,0,0,17.3792960761116,35
6594,0,147.737,0,0,0,0,0,0,0,17.3792960761116,35
6595,0,140.198,0,0,0,0,0,0,0,17.3792960761116,35
6596,0,132.962,0,0,0,0,0,0,0,17.3792960761116,35
6597,0,127.958,0,0,0,0,0,0,0,17.3792960761116,35
6598,0,119.953,0,0,0,0,0,0,0,17.3792960761116,35
6599,0,112.078,0,0,0,0,0,0,0,17.3792960761116,35
6600,0,107.715,0,0,0,0,0,0,0,17.3792960761116,35
6601,0,104.924,0,0,0,0,0,0,0,17.3792960761116,35
6602,0,104.757,0,0,0,0,0,0,0,17.3792960761116,35
6603,0,105.377,0,0,0,0,0,0,0,17.3792960761116,35
6604,0,106.116,0,0,0,0,0,0,0,17.3792960761116,35
6605,0,109.049,0,0,0,0,0,0,0,17.3792960761116,35
6606,0.256,116.661,0,0,0,0.00109933506911326,1.39860683128916,0,0,17.3792960761116,35
6607,22.661,122.738,0.545434130812307,0,0.807834586023862,0.0882981960174534,1.53069658361877,0.986445305473182,0.157235127227899,17.3792960761116,35
6608,116.571,128.056,2.63100147631429,0.545434130812307,0.757480611112423,0.421346133721625,1.65018119433855,0.997159449254431,0.803971881915881,17.9247302069239,36.0984446375058
6609,256.188,130.41,5.3828512595276,2.63100147631429,0.70577161650204,0.860793892216454,1.77365884818393,0.998609591581553,1.98334188516585,20.0102975524259,40.2985489900005
6610,373.592,131.389,7.47179927457253,5.38285125952759,0.672577216861303,1.19438169501861,1.86191984813677,0.998997929155079,3.32214312963628,22.7621473356392,45.8404732423212
6611,397.405,129.429,7.87057849743259,7.06046968333197,0.666675745421832,1.25806345435343,1.87849709895374,0.999048652855987,3.92078654111041,24.8510953506841,50.0473858932351
6612,323.596,126.851,6.59078945957921,6.91983743828928,0.686082514156497,1.05369167960699,1.82502413766607,0.998864131607519,3.41437730138184,25.6612041647847,51.678856372209
6613,196.334,124.782,4.22999768467889,6.80697160625153,0.726070140042705,0.676692666041077,1.72342012185174,0.998231316616319,2.15741146537823,25.3321561860747,51.0161897599126
6614,58.894,124.516,1.37488163607681,5.37588618839044,0.786247209638075,0.220754135001155,1.58569049413905,0.994578334515548,0.611052386699106,22.755182264502,45.8264463514314
6615,1.856,128.745,0.040322603787554,1.3748816360768,0.729360062652436,0.00763604298316376,1.4493033657666,0.843262396908374,0.0133540243598276,18.7541777121884,37.7688611237156
6616,0,134.734,0,0.0403226037875548,0,0,0,0,0,17.4196186798992,35.0812053104098
6617,0,134.785,0,0,0,0,0,0,0,17.3792960761116,35
6618,0,130.929,0,0,0,0,0,0,0,17.3792960761116,35
6619,0,123.593,0,0,0,0,0,0,0,17.3792960761116,35
6620,0,117.976,0,0,0,0,0,0,0,17.3792960761116,35
6621,0,116.261,0,0,0,0,0,0,0,17.3792960761116,35
6622,0,108.919,0,0,0,0,0,0,0,17.3792960761116,35
6623,0,101.831,0,0,0,0,0,0,0,17.3792960761116,35
6624,0,96.944,0,0,0,0,0,0,0,17.3792960761116,35
6625,0,94.42,0,0,0,0,0,0,0,17.3792960761116,35
6626,0,93.499,0,0,0,0,0,0,0,17.3792960761116,35
6627,0,93.357,0,0,0,0,0,0,0,17.3792960761116,35
6628,0,93.962,0,0,0,0,0,0,0,17.3792960761116,35
6629,0,93.971,0,0,0,0,0,0,0,17.3792960761116,35
6630,0.192,99.05,0,0,0,0.000828783116654321,1.39138108629465,0,0,17.3792960761116,35
6631,9.666,106.02,0.233544596017431,0,0.810949581746129,0.03849200463314,1.49770581119177,0.968906397946984,0.0673251125915066,17.3792960761116,35
6632,39.689,113.777,0.942859290667154,0.233544596017431,0.797395738287855,0.151763722636326,1.55964615733074,0.992113694541127,0.278831812479723,17.612840672129,35.4703332531313
6633,76.178,119.121,1.76247015964179,0.942859290667155,0.77684440070539,0.282648831774926,1.60679922617036,0.995765575725999,0.560372625044245,18.3221553667788,36.8988154082207
6634,107.225,123.914,2.4315497088292,1.76247015964179,0.76174978846049,0.389495328243859,1.64055061122671,0.996927164493392,0.833697996401604,19.1417662357534,38.549421985638
6635,108.569,124.014,2.45902141777972,2.4315497088292,0.761156101005711,0.393882334029558,1.64188657439561,0.996961389301111,0.891765663566405,19.8108457849408,39.8968749618116
6636,96.215,120.102,2.19556182629284,2.45902141777972,0.766928979822784,0.351810005939874,1.6289337107873,0.996598007293487,0.797982785120785,19.8383174938913,39.9521999766487
6637,59.214,117.388,1.38478873455547,2.19556182629284,0.785999907908388,0.222336217077797,1.58625093240028,0.994616913564438,0.492608230939807,19.5748579024044,39.4216211970676
6638,16.644,117.131,0.401696610465357,1.38478873455547,0.810894154355314,0.0653444971951598,1.51756063564653,0.981683919447553,0.133154589534996,18.7640848106671,37.7888129356437
6639,0.576,120.868,0.00771020736671786,0.401696610465358,0.447953116295877,0.00242811172408659,1.41901147112204,0.507084018246341,0.00232118812414295,17.780992686577,35.8089730047014
6640,0,125.504,0,0.00771020736671701,0,0,0,0,0,17.3870062834783,35.0155275136952
6641,0,127.3,0,0,0,0,0,0,0,17.3792960761116,35
6642,0,123.903,0,0,0,0,0,0,0,17.3792960761116,35
6643,0,119.388,0,0,0,0,0,0,0,17.3792960761116,35
6644,0,115.562,0,0,0,0,0,0,0,17.3792960761116,35
6645,0,114.908,0,0,0,0,0,0,0,17.3792960761116,35
6646,0,107.594,0,0,0,0,0,0,0,17.3792960761116,35
6647,0,101.207,0,0,0,0,0,0,0,17.3792960761116,35
6648,0,98.099,0,0,0,0,0,0,0,17.3792960761116,35
6649,0,96.119,0,0,0,0,0,0,0,17.3792960761116,35
6650,0,97.75,0,0,0,0,0,0,0,17.3792960761116,35
6651,0,101.493,0,0,0,0,0,0,0,17.3792960761116,35
6652,0,111.621,0,0,0,0,0,0,0,17.3792960761116,35
6653,0,133.436,0,0,0,0,0,0,0,17.3792960761116,35
6654,0.192,149.312,0,0,0,0.000828783116654321,1.39138108629465,0,0,17.3792960761116,35
6655,15.041,154.122,0.363632985972012,0,0.811445268440645,0.0592660496847519,1.51362793739147,0.979805384690695,0.104826367811671,17.3792960761116,35
6656,85.959,154.434,1.97692934164651,0.363632985972011,0.771863386506908,0.316896197817762,1.61791147052891,0.99622319522125,0.592786096176898,17.7429290620836,35.7323170313275
6657,181.712,157.317,3.95587044252239,1.97692934164651,0.731153401619278,0.632916801950349,1.71122850408553,0.998108985145287,1.38163217668674,19.3562254177581,38.9813193039927
6658,251.285,158.559,5.28764801033969,3.95587044252239,0.707387734960201,0.845590716987827,1.76956239656704,0.998584592935754,2.1467983113078,21.335166518634,42.9666900708709
6659,259.99,157.535,5.4461159318803,5.28764801033969,0.7047032047873,0.870896739627276,1.7763766119225,0.998625721030029,2.40774015437021,22.6669440864513,45.6487443191828
6660,207.442,158.136,4.45092191128619,5.4461159318803,0.722050155797017,0.711972446489854,1.73316734598877,0.998318958717874,1.98642864925755,22.8254120079919,45.9678813676358
6661,105.993,155.646,2.40147083055602,4.45092191128619,0.76240196217598,0.384691978978278,1.63908416696794,0.996888796388569,1.00766843817381,21.8302179873978,43.9636695417799
6662,26.882,154.083,0.643912753968014,2.40147083055602,0.805342462448714,0.104024421507458,1.53862291246933,0.988494479883266,0.232949328441013,19.7807669066676,39.8362993933334
6663,0.704,155.205,0.0110077143951946,0.643912753968014,0.523673829471991,0.00295469645306587,1.42411311914682,0.594931292165791,0.00339764001236908,18.0232088300796,36.2967698053006
6664,0,157.554,0,0.0110077143951948,0,0,0,0,0,17.3903037905068,35.0221683319131
6665,0,155.509,0,0,0,0,0,0,0,17.3792960761116,35
6666,0,152.136,0,0,0,0,0,0,0,17.3792960761116,35
6667,0,145.009,0,0,0,0,0,0,0,17.3792960761116,35
